source,target
셀트리온제약에서 3월 19일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온제약')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 3 AND DAY(Pubdate) = 19"
카카오의 지난 3일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '카카오') order by Pubdate DESC LIMIT 3"
삼성전자우의 지난 3일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우') order by Pubdate DESC LIMIT 3"
애플의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플') order by Pubdate DESC LIMIT 1"
에코프로의 지난 4일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로') order by Pubdate DESC LIMIT 4"
LG에너지솔루션의 최근 2일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'LG에너지솔루션') order by Pubdate DESC LIMIT 2"
애플의 5월 15일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 5 AND DAY(Pubdate) = 15"
카카오의 최신 뉴스 7개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '카카오') order by Pubdate DESC LIMIT 7"
삼성전자의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 1"
에코프로비엠의 6일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '에코프로비엠') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
HLB의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB') order by Pubdate DESC LIMIT 1"
에코프로비엠의 10월 6일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 10 AND DAY(Pubdate) = 6"
카카오의 1월 21일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '카카오')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 1 AND DAY(Pubdate) = 21"
애플의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플') order by Pubdate DESC LIMIT 1"
셀트리온제약의 6일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '셀트리온제약') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
HLB의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB') order by Pubdate DESC LIMIT 1"
코스닥의 지난 1일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥') order by Pubdate DESC LIMIT 1"
셀트리온헬스케어에서 5월 22일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 5 AND DAY(Pubdate) = 22"
포스코퓨처엠 6월 22일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코퓨처엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 6 AND DAY(Pubdate) = 22"
애플의 최근 3일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플') order by Pubdate DESC LIMIT 3"
에코프로비엠에 대한 8월 10일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 8 AND DAY(Pubdate) = 10"
펄어비스에서 2월 15일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '펄어비스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 2 AND DAY(Pubdate) = 15"
JYP에서 11월 4일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'JYP')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 11 AND DAY(Pubdate) = 4"
현대차의 6월 20일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '현대차')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 6 AND DAY(Pubdate) = 20"
엘앤에프에서 6월 28일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '엘앤에프')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 6 AND DAY(Pubdate) = 28"
카카오의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '카카오') order by Pubdate DESC LIMIT 1"
삼성전자의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 1"
셀트리온헬스케어의 지난 3일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어') order by Pubdate DESC LIMIT 3"
JYP의 지난 7일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'JYP') order by Pubdate DESC LIMIT 7"
에코프로비엠에서 1월 7일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 1 AND DAY(Pubdate) = 7"
JYP의 7월 3일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'JYP')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 7 AND DAY(Pubdate) = 3"
SK하이닉스의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'SK하이닉스') order by Pubdate DESC LIMIT 1"
엘앤에프의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '엘앤에프') order by Pubdate DESC LIMIT 1"
애플의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플') order by Pubdate DESC LIMIT 1"
POSCO홀딩스에서 3월 3일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'POSCO홀딩스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 3 AND DAY(Pubdate) = 3"
포스코퓨처엠 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코퓨처엠') order by Pubdate DESC LIMIT 1"
삼성바이오로직스의 3월 28일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성바이오로직스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 3 AND DAY(Pubdate) = 28"
에코프로비엠에서 9월 11일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 9 AND DAY(Pubdate) = 11"
LG에너지솔루션의 1일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = 'LG에너지솔루션') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
삼성전자우에서 5월 28일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 5 AND DAY(Pubdate) = 28"
POSCO홀딩스 뉴스의 최근 제목 2개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'POSCO홀딩스') order by Pubdate DESC LIMIT 2"
삼성SDI의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성SDI') order by Pubdate DESC LIMIT 1"
에코프로의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로') order by Pubdate DESC LIMIT 1"
현대차의 지난 6일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '현대차') order by Pubdate DESC LIMIT 6"
삼성전자에서 2월 27일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 2 AND DAY(Pubdate) = 27"
코스닥 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥') order by Pubdate DESC LIMIT 1"
POSCO홀딩스 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'POSCO홀딩스') order by Pubdate DESC LIMIT 1"
셀트리온제약의 최근 7일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온제약') order by Pubdate DESC LIMIT 7"
삼성전자 6월 23일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 6 AND DAY(Pubdate) = 23"
에코프로 10월 19일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 10 AND DAY(Pubdate) = 19"
JYP의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'JYP') order by Pubdate DESC LIMIT 1"
에코프로비엠의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 1"
코스닥의 최신 뉴스 2개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥') order by Pubdate DESC LIMIT 2"
네이버에 대한 2월 3일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '네이버')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 2 AND DAY(Pubdate) = 3"
SK하이닉스의 최신 뉴스 3개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'SK하이닉스') order by Pubdate DESC LIMIT 3"
펄어비스의 최근 1일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '펄어비스') order by Pubdate DESC LIMIT 1"
LG에너지솔루션에 대한 8월 2일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'LG에너지솔루션')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 8 AND DAY(Pubdate) = 2"
코스닥 4월 27일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 27"
펄어비스 뉴스의 최근 제목 5개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '펄어비스') order by Pubdate DESC LIMIT 5"
POSCO홀딩스의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'POSCO홀딩스') order by Pubdate DESC LIMIT 1"
카카오의 1월 3일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '카카오')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 1 AND DAY(Pubdate) = 3"
펄어비스의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '펄어비스') order by Pubdate DESC LIMIT 1"
현대차에 대한 6월 4일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '현대차')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 6 AND DAY(Pubdate) = 4"
HLB의 지난 3일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB') order by Pubdate DESC LIMIT 3"
삼성전자의 최신 뉴스 4개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 4"
현대차에 대한 5월 17일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '현대차')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 5 AND DAY(Pubdate) = 17"
포스코DX의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코DX') order by Pubdate DESC LIMIT 1"
포스코DX에서 5월 11일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코DX')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 5 AND DAY(Pubdate) = 11"
에코프로에 대한 12월 9일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 12 AND DAY(Pubdate) = 9"
셀트리온헬스케어의 8월 14일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 8 AND DAY(Pubdate) = 14"
삼성바이오로직스의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성바이오로직스') order by Pubdate DESC LIMIT 1"
에코프로비엠의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 1"
JYP의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'JYP') order by Pubdate DESC LIMIT 1"
에코프로비엠의 지난 1일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 1"
삼성전자우 뉴스의 최근 제목 2개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우') order by Pubdate DESC LIMIT 2"
셀트리온제약의 최근 1일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온제약') order by Pubdate DESC LIMIT 1"
코스닥의 11월 15일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 11 AND DAY(Pubdate) = 15"
셀트리온헬스케어의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어') order by Pubdate DESC LIMIT 1"
삼성전자의 3월 11일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 3 AND DAY(Pubdate) = 11"
엘앤에프의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '엘앤에프') order by Pubdate DESC LIMIT 1"
에코프로의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로') order by Pubdate DESC LIMIT 1"
SK하이닉스의 8월 8일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'SK하이닉스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 8 AND DAY(Pubdate) = 8"
펄어비스의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '펄어비스') order by Pubdate DESC LIMIT 1"
셀트리온제약의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온제약') order by Pubdate DESC LIMIT 1"
삼성바이오로직스 2월 8일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성바이오로직스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 2 AND DAY(Pubdate) = 8"
LG에너지솔루션의 3일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = 'LG에너지솔루션') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
포스코퓨처엠의 12월 12일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코퓨처엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 12 AND DAY(Pubdate) = 12"
SK하이닉스에 대한 4월 16일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'SK하이닉스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 16"
셀트리온헬스케어의 최신 뉴스 1개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어') order by Pubdate DESC LIMIT 1"
셀트리온헬스케어 4월 15일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 15"
POSCO홀딩스에서 4월 3일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'POSCO홀딩스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 3"
네이버 뉴스의 최근 제목 4개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '네이버') order by Pubdate DESC LIMIT 4"
삼성SDI 12월 8일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성SDI')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 12 AND DAY(Pubdate) = 8"
셀트리온제약의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온제약') order by Pubdate DESC LIMIT 1"
포스코퓨처엠에서 4월 4일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코퓨처엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 4"
포스코DX에서 4월 10일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코DX')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 10"
엘앤에프의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '엘앤에프') order by Pubdate DESC LIMIT 1"
에코프로의 지난 4일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로') order by Pubdate DESC LIMIT 4"
포스코퓨처엠의 최근 7일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코퓨처엠') order by Pubdate DESC LIMIT 7"
POSCO홀딩스의 최신 뉴스 7개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'POSCO홀딩스') order by Pubdate DESC LIMIT 7"
현대차의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '현대차') order by Pubdate DESC LIMIT 1"
코스닥에서 9월 20일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 9 AND DAY(Pubdate) = 20"
셀트리온헬스케어의 최근 7일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어') order by Pubdate DESC LIMIT 7"
LG에너지솔루션 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'LG에너지솔루션') order by Pubdate DESC LIMIT 1"
포스코DX에서 8월 24일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코DX')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 8 AND DAY(Pubdate) = 24"
삼성SDI에서 1월 25일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성SDI')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 1 AND DAY(Pubdate) = 25"
애플의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플') order by Pubdate DESC LIMIT 1"
HLB 뉴스의 최근 제목 2개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB') order by Pubdate DESC LIMIT 2"
삼성바이오로직스의 최신 뉴스 1개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성바이오로직스') order by Pubdate DESC LIMIT 1"
삼성SDI의 1일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '삼성SDI') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
LG에너지솔루션의 지난 1일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'LG에너지솔루션') order by Pubdate DESC LIMIT 1"
POSCO홀딩스에 대한 5월 13일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'POSCO홀딩스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 5 AND DAY(Pubdate) = 13"
HLB 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB') order by Pubdate DESC LIMIT 1"
POSCO홀딩스의 최신 뉴스 1개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'POSCO홀딩스') order by Pubdate DESC LIMIT 1"
삼성전자 2월 15일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 2 AND DAY(Pubdate) = 15"
네이버 뉴스의 최근 제목 1개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '네이버') order by Pubdate DESC LIMIT 1"
카카오에 대한 10월 27일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '카카오')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 10 AND DAY(Pubdate) = 27"
현대차에 대한 9월 25일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '현대차')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 9 AND DAY(Pubdate) = 25"
SK하이닉스에서 2월 26일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'SK하이닉스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 2 AND DAY(Pubdate) = 26"
애플 5월 11일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 5 AND DAY(Pubdate) = 11"
애플 뉴스의 최근 제목 4개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플') order by Pubdate DESC LIMIT 4"
삼성전자의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 1"
삼성전자우 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우') order by Pubdate DESC LIMIT 1"
삼성전자우의 3월 2일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 3 AND DAY(Pubdate) = 2"
현대차의 1월 27일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '현대차')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 1 AND DAY(Pubdate) = 27"
코스닥의 5일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '코스닥') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
펄어비스의 10월 5일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '펄어비스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 10 AND DAY(Pubdate) = 5"
LG에너지솔루션에서 2월 7일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'LG에너지솔루션')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 2 AND DAY(Pubdate) = 7"
펄어비스의 최근 2일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '펄어비스') order by Pubdate DESC LIMIT 2"
삼성전자에서 3월 15일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 3 AND DAY(Pubdate) = 15"
삼성전자의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 1"
삼성전자우에서 11월 23일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 11 AND DAY(Pubdate) = 23"
삼성바이오로직스 뉴스의 최근 제목 3개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성바이오로직스') order by Pubdate DESC LIMIT 3"
