source,target
포스코퓨처엠의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 포스코퓨처엠 ORDER BY pubdate DESC LIMIT 1"
카카오 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 카카오 ORDER BY pubdate DESC LIMIT 1"
HLB의 최근 10일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM HLB ORDER BY pubdate DESC LIMIT 10"
삼성SDI의 지난 24일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성SDI ORDER BY pubdate DESC LIMIT 24"
네이버에 대한 1월 11일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 11"
JYP에서 7월 18일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM JYP WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 18"
삼성SDI에서 9월 13일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 13"
애플 2월 14일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 애플 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 14"
삼성전자우에서 7월 28일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성전자우 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 28"
LG에너지솔루션의 2월 14일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM LG에너지솔루션 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 14"
에코프로비엠에서 11월 7일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 에코프로비엠 WHERE MONTH(pubdate) = 11 AND DAY(pubdate) = 7"
JYP 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM JYP ORDER BY pubdate DESC LIMIT 1"
포스코DX의 6일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 포스코DX WHERE pubdate = NOW() - INTERVAL 6 DAY"
셀트리온제약의 지난 29일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 29"
네이버 12월 17일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 12 AND DAY(pubdate) = 17"
카카오의 3일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 카카오 WHERE pubdate = NOW() - INTERVAL 3 DAY"
포스코퓨처엠의 지난 9일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 포스코퓨처엠 ORDER BY pubdate DESC LIMIT 9"
카카오에서 3월 14일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 카카오 WHERE MONTH(pubdate) = 3 AND DAY(pubdate) = 14"
현대차의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 현대차 ORDER BY pubdate DESC LIMIT 1"
삼성전자우에서 8월 24일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성전자우 WHERE MONTH(pubdate) = 8 AND DAY(pubdate) = 24"
펄어비스에서 1월 25일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 펄어비스 WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 25"
셀트리온헬스케어 뉴스의 최근 제목 3개를 알려줘,"SELECT title, description FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 3"
애플의 지난 27일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 애플 ORDER BY pubdate DESC LIMIT 27"
애플의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 애플 ORDER BY pubdate DESC LIMIT 1"
에코프로비엠에 대한 4월 15일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 에코프로비엠 WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 15"
엘앤에프의 지난 5일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 엘앤에프 ORDER BY pubdate DESC LIMIT 5"
SK하이닉스의 4일 전 뉴스 제목을 알려줘,"SELECT title, description FROM SK하이닉스 WHERE pubdate = NOW() - INTERVAL 4 DAY"
셀트리온제약의 최신 뉴스 15개를 요약해줘,"SELECT title, description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 15"
삼성바이오로직스에서 10월 23일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성바이오로직스 WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 23"
에코프로비엠에 대한 12월 18일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 에코프로비엠 WHERE MONTH(pubdate) = 12 AND DAY(pubdate) = 18"
HLB의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM HLB ORDER BY pubdate DESC LIMIT 1"
셀트리온헬스케어의 2월 8일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 셀트리온헬스케어 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 8"
삼성SDI 뉴스의 최근 제목 7개를 알려줘,"SELECT title, description FROM 삼성SDI ORDER BY pubdate DESC LIMIT 7"
애플의 최근 2일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 애플 ORDER BY pubdate DESC LIMIT 2"
카카오의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 카카오 ORDER BY pubdate DESC LIMIT 1"
포스코DX의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 포스코DX ORDER BY pubdate DESC LIMIT 1"
포스코DX의 최근 8일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 포스코DX ORDER BY pubdate DESC LIMIT 8"
셀트리온헬스케어 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 1"
셀트리온헬스케어 뉴스의 최근 제목 9개를 알려줘,"SELECT title, description FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 9"
삼성전자에서 4월 15일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성전자 WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 15"
JYP의 지난 26일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM JYP ORDER BY pubdate DESC LIMIT 26"
삼성전자의 2월 26일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 삼성전자 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 26"
셀트리온제약에 대한 12월 26일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 셀트리온제약 WHERE MONTH(pubdate) = 12 AND DAY(pubdate) = 26"
에코프로의 최신 뉴스 30개를 요약해줘,"SELECT title, description FROM 에코프로 ORDER BY pubdate DESC LIMIT 30"
LG에너지솔루션에서 12월 17일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM LG에너지솔루션 WHERE MONTH(pubdate) = 12 AND DAY(pubdate) = 17"
삼성SDI의 3일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 삼성SDI WHERE pubdate = NOW() - INTERVAL 3 DAY"
에코프로의 지난 12일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 에코프로 ORDER BY pubdate DESC LIMIT 12"
삼성SDI의 7일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 삼성SDI WHERE pubdate = NOW() - INTERVAL 7 DAY"
삼성전자 뉴스의 최근 제목 21개를 알려줘,"SELECT title, description FROM 삼성전자 ORDER BY pubdate DESC LIMIT 21"
엘앤에프의 최근 10일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 엘앤에프 ORDER BY pubdate DESC LIMIT 10"
POSCO홀딩스의 지난 11일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM POSCO홀딩스 ORDER BY pubdate DESC LIMIT 11"
삼성바이오로직스에서 7월 28일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성바이오로직스 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 28"
네이버의 11월 28일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 11 AND DAY(pubdate) = 28"
삼성SDI에서 10월 8일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 8"
에코프로비엠에 대한 2월 3일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 에코프로비엠 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 3"
셀트리온헬스케어 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 1"
펄어비스의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 펄어비스 ORDER BY pubdate DESC LIMIT 1"
에코프로의 23일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 에코프로 WHERE pubdate = NOW() - INTERVAL 23 DAY"
HLB에 대한 3월 26일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM HLB WHERE MONTH(pubdate) = 3 AND DAY(pubdate) = 26"
애플 뉴스의 최근 제목 10개를 알려줘,"SELECT title, description FROM 애플 ORDER BY pubdate DESC LIMIT 10"
포스코퓨처엠 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 포스코퓨처엠 ORDER BY pubdate DESC LIMIT 1"
네이버의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 네이버 ORDER BY pubdate DESC LIMIT 1"
삼성전자에서 1월 20일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성전자 WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 20"
네이버에서 10월 16일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 16"
삼성SDI에 대한 1월 22일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 22"
JYP에서 4월 14일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM JYP WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 14"
삼성바이오로직스 뉴스의 최근 제목 20개를 알려줘,"SELECT title, description FROM 삼성바이오로직스 ORDER BY pubdate DESC LIMIT 20"
에코프로 4월 23일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 에코프로 WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 23"
네이버에서 9월 24일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 24"
삼성SDI 뉴스의 최근 제목 17개를 알려줘,"SELECT title, description FROM 삼성SDI ORDER BY pubdate DESC LIMIT 17"
HLB 뉴스의 최근 제목 25개를 알려줘,"SELECT title, description FROM HLB ORDER BY pubdate DESC LIMIT 25"
삼성SDI 뉴스의 최근 제목 7개를 알려줘,"SELECT title, description FROM 삼성SDI ORDER BY pubdate DESC LIMIT 7"
포스코퓨처엠에 대한 9월 5일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 포스코퓨처엠 WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 5"
네이버의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 네이버 ORDER BY pubdate DESC LIMIT 1"
카카오의 2월 17일자 뉴스를 알려줘,"SELECT title, link, description FROM 카카오 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 17"
네이버에서 5월 24일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 24"
셀트리온헬스케어의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 1"
포스코퓨처엠의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 포스코퓨처엠 ORDER BY pubdate DESC LIMIT 1"
SK하이닉스의 5월 9일자 뉴스를 알려줘,"SELECT title, link, description FROM SK하이닉스 WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 9"
포스코DX의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 포스코DX ORDER BY pubdate DESC LIMIT 1"
에코프로의 지난 8일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 에코프로 ORDER BY pubdate DESC LIMIT 8"
삼성SDI의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 삼성SDI ORDER BY pubdate DESC LIMIT 1"
네이버의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 네이버 ORDER BY pubdate DESC LIMIT 1"
삼성SDI에서 3월 16일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 3 AND DAY(pubdate) = 16"
삼성바이오로직스에서 12월 25일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성바이오로직스 WHERE MONTH(pubdate) = 12 AND DAY(pubdate) = 25"
펄어비스의 지난 13일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 펄어비스 ORDER BY pubdate DESC LIMIT 13"
에코프로비엠의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 에코프로비엠 ORDER BY pubdate DESC LIMIT 1"
JYP의 최근 11일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM JYP ORDER BY pubdate DESC LIMIT 11"
삼성전자우의 지난 17일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성전자우 ORDER BY pubdate DESC LIMIT 17"
POSCO홀딩스에서 5월 28일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM POSCO홀딩스 WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 28"
포스코퓨처엠의 10일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 포스코퓨처엠 WHERE pubdate = NOW() - INTERVAL 10 DAY"
POSCO홀딩스의 24일 전 뉴스 제목을 알려줘,"SELECT title, description FROM POSCO홀딩스 WHERE pubdate = NOW() - INTERVAL 24 DAY"
현대차의 15일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 현대차 WHERE pubdate = NOW() - INTERVAL 15 DAY"
카카오 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 카카오 ORDER BY pubdate DESC LIMIT 1"
에코프로에 대한 2월 13일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 에코프로 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 13"
에코프로비엠의 10월 9일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 에코프로비엠 WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 9"
셀트리온제약 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 1"
HLB의 최신 뉴스 21개를 요약해줘,"SELECT title, description FROM HLB ORDER BY pubdate DESC LIMIT 21"
포스코DX 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 포스코DX ORDER BY pubdate DESC LIMIT 1"
에코프로비엠 11월 21일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 에코프로비엠 WHERE MONTH(pubdate) = 11 AND DAY(pubdate) = 21"
셀트리온제약의 최근 20일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 20"
셀트리온헬스케어 1월 23일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 셀트리온헬스케어 WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 23"
삼성전자우 5월 20일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 삼성전자우 WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 20"
에코프로의 12월 14일자 뉴스를 알려줘,"SELECT title, link, description FROM 에코프로 WHERE MONTH(pubdate) = 12 AND DAY(pubdate) = 14"
삼성SDI의 최근 1일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성SDI ORDER BY pubdate DESC LIMIT 1"
삼성전자의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 삼성전자 ORDER BY pubdate DESC LIMIT 1"
SK하이닉스에서 3월 27일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM SK하이닉스 WHERE MONTH(pubdate) = 3 AND DAY(pubdate) = 27"
LG에너지솔루션의 최근 28일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM LG에너지솔루션 ORDER BY pubdate DESC LIMIT 28"
카카오의 6월 27일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 카카오 WHERE MONTH(pubdate) = 6 AND DAY(pubdate) = 27"
POSCO홀딩스의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM POSCO홀딩스 ORDER BY pubdate DESC LIMIT 1"
네이버에서 1월 4일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 4"
엘앤에프에서 7월 8일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 엘앤에프 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 8"
삼성SDI의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 삼성SDI ORDER BY pubdate DESC LIMIT 1"
셀트리온헬스케어의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 1"
삼성전자의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 삼성전자 ORDER BY pubdate DESC LIMIT 1"
JYP의 28일 전 뉴스 제목을 알려줘,"SELECT title, description FROM JYP WHERE pubdate = NOW() - INTERVAL 28 DAY"
삼성SDI의 최신 뉴스 5개를 요약해줘,"SELECT title, description FROM 삼성SDI ORDER BY pubdate DESC LIMIT 5"
애플의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 애플 ORDER BY pubdate DESC LIMIT 1"
셀트리온헬스케어의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 1"
카카오의 최신 뉴스 29개를 요약해줘,"SELECT title, description FROM 카카오 ORDER BY pubdate DESC LIMIT 29"
네이버에서 2월 23일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 23"
에코프로비엠의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 에코프로비엠 ORDER BY pubdate DESC LIMIT 1"
포스코DX에서 4월 14일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 포스코DX WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 14"
SK하이닉스의 최근 16일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM SK하이닉스 ORDER BY pubdate DESC LIMIT 16"
POSCO홀딩스의 지난 21일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM POSCO홀딩스 ORDER BY pubdate DESC LIMIT 21"
LG에너지솔루션의 2일 전 뉴스 제목을 알려줘,"SELECT title, description FROM LG에너지솔루션 WHERE pubdate = NOW() - INTERVAL 2 DAY"
SK하이닉스에서 11월 23일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM SK하이닉스 WHERE MONTH(pubdate) = 11 AND DAY(pubdate) = 23"
삼성바이오로직스의 지난 8일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성바이오로직스 ORDER BY pubdate DESC LIMIT 8"
포스코DX의 최근 9일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 포스코DX ORDER BY pubdate DESC LIMIT 9"
펄어비스의 19일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 펄어비스 WHERE pubdate = NOW() - INTERVAL 19 DAY"
삼성SDI의 9월 1일자 뉴스를 알려줘,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 1"
카카오의 4일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 카카오 WHERE pubdate = NOW() - INTERVAL 4 DAY"
카카오의 5월 17일자 뉴스를 알려줘,"SELECT title, link, description FROM 카카오 WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 17"
셀트리온제약의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 1"
펄어비스의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 펄어비스 ORDER BY pubdate DESC LIMIT 1"
셀트리온헬스케어의 25일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 셀트리온헬스케어 WHERE pubdate = NOW() - INTERVAL 25 DAY"
카카오의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 카카오 ORDER BY pubdate DESC LIMIT 1"
삼성SDI 4월 22일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 22"
네이버의 지난 3일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 네이버 ORDER BY pubdate DESC LIMIT 3"
삼성전자우의 최근 3일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성전자우 ORDER BY pubdate DESC LIMIT 3"
HLB의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM HLB ORDER BY pubdate DESC LIMIT 1"
HLB에 대한 11월 8일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM HLB WHERE MONTH(pubdate) = 11 AND DAY(pubdate) = 8"
에코프로의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 에코프로 ORDER BY pubdate DESC LIMIT 1"
엘앤에프의 6일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 엘앤에프 WHERE pubdate = NOW() - INTERVAL 6 DAY"
삼성바이오로직스 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 삼성바이오로직스 ORDER BY pubdate DESC LIMIT 1"
에코프로의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 에코프로 ORDER BY pubdate DESC LIMIT 1"
셀트리온제약에서 2월 1일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 셀트리온제약 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 1"
JYP에서 7월 20일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM JYP WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 20"
삼성SDI의 최근 26일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성SDI ORDER BY pubdate DESC LIMIT 26"
삼성전자우 뉴스의 최근 제목 19개를 알려줘,"SELECT title, description FROM 삼성전자우 ORDER BY pubdate DESC LIMIT 19"
POSCO홀딩스의 10월 11일자 뉴스를 알려줘,"SELECT title, link, description FROM POSCO홀딩스 WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 11"
HLB 3월 14일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM HLB WHERE MONTH(pubdate) = 3 AND DAY(pubdate) = 14"
펄어비스의 8월 21일자 뉴스를 알려줘,"SELECT title, link, description FROM 펄어비스 WHERE MONTH(pubdate) = 8 AND DAY(pubdate) = 21"
애플 12월 12일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 애플 WHERE MONTH(pubdate) = 12 AND DAY(pubdate) = 12"
네이버의 10일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 네이버 WHERE pubdate = NOW() - INTERVAL 10 DAY"
카카오에 대한 8월 15일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 카카오 WHERE MONTH(pubdate) = 8 AND DAY(pubdate) = 15"
현대차 뉴스의 최근 제목 25개를 알려줘,"SELECT title, description FROM 현대차 ORDER BY pubdate DESC LIMIT 25"
펄어비스에서 8월 14일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 펄어비스 WHERE MONTH(pubdate) = 8 AND DAY(pubdate) = 14"
POSCO홀딩스의 지난 17일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM POSCO홀딩스 ORDER BY pubdate DESC LIMIT 17"
삼성전자 뉴스의 최근 제목 2개를 알려줘,"SELECT title, description FROM 삼성전자 ORDER BY pubdate DESC LIMIT 2"
POSCO홀딩스의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM POSCO홀딩스 ORDER BY pubdate DESC LIMIT 1"
카카오의 지난 7일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 카카오 ORDER BY pubdate DESC LIMIT 7"
엘앤에프 1월 4일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 엘앤에프 WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 4"
펄어비스의 최신 뉴스 15개를 요약해줘,"SELECT title, description FROM 펄어비스 ORDER BY pubdate DESC LIMIT 15"
포스코DX의 최신 뉴스 13개를 요약해줘,"SELECT title, description FROM 포스코DX ORDER BY pubdate DESC LIMIT 13"
HLB의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM HLB ORDER BY pubdate DESC LIMIT 1"
삼성전자의 지난 18일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성전자 ORDER BY pubdate DESC LIMIT 18"
에코프로의 12일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 에코프로 WHERE pubdate = NOW() - INTERVAL 12 DAY"
포스코DX의 지난 3일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 포스코DX ORDER BY pubdate DESC LIMIT 3"
JYP에 대한 6월 10일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM JYP WHERE MONTH(pubdate) = 6 AND DAY(pubdate) = 10"
LG에너지솔루션의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM LG에너지솔루션 ORDER BY pubdate DESC LIMIT 1"
애플에 대한 7월 16일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 애플 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 16"
애플의 23일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 애플 WHERE pubdate = NOW() - INTERVAL 23 DAY"
삼성SDI 뉴스의 최근 제목 2개를 알려줘,"SELECT title, description FROM 삼성SDI ORDER BY pubdate DESC LIMIT 2"
삼성SDI에 대한 1월 7일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 7"
펄어비스에서 5월 11일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 펄어비스 WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 11"
네이버의 지난 30일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 네이버 ORDER BY pubdate DESC LIMIT 30"
삼성전자의 최근 3일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성전자 ORDER BY pubdate DESC LIMIT 3"
셀트리온제약의 12월 4일자 뉴스를 알려줘,"SELECT title, link, description FROM 셀트리온제약 WHERE MONTH(pubdate) = 12 AND DAY(pubdate) = 4"
에코프로비엠에 대한 12월 3일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 에코프로비엠 WHERE MONTH(pubdate) = 12 AND DAY(pubdate) = 3"
삼성SDI의 최신 뉴스 26개를 요약해줘,"SELECT title, description FROM 삼성SDI ORDER BY pubdate DESC LIMIT 26"
셀트리온헬스케어 9월 6일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 셀트리온헬스케어 WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 6"
네이버 뉴스의 최근 제목 10개를 알려줘,"SELECT title, description FROM 네이버 ORDER BY pubdate DESC LIMIT 10"
펄어비스에 대한 9월 13일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 펄어비스 WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 13"
네이버의 지난 9일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 네이버 ORDER BY pubdate DESC LIMIT 9"
